Date,Store,Customers,Promo,Weather,Day_Type,Sales
2023-02-08,C,514.0,0,rainy,holiday,10706.64
2023-01-03,C,788.0,1,sunny,,18948.12
2023-01-07,A,,1,rainy,weekend,8851.54
2023-02-18,C,539.0,,snowy,weekend,10962.93
2023-01-26,C,716.0,,,weekday,13611.77
2023-06-10,B,480.0,1,,holiday,14234.26
2023-04-11,C,945.0,1,,weekend,24546.89
2023-06-25,B,400.0,0,snowy,holiday,9002.29
2023-03-20,C,270.0,0,,weekday,6762.81
2023-01-02,B,719.0,0,sunny,,13380.85
2023-05-07,B,505.0,0,sunny,weekend,8389.61
2023-06-09,B,454.0,1,snowy,weekday,10363.91
2023-05-12,A,260.0,0,snowy,weekday,4910.84
2023-01-20,C,894.0,0,sunny,holiday,18322.51
2023-04-27,C,651.0,1,snowy,weekday,16148.62
2023-06-13,C,125.0,1,snowy,holiday,2735.25
2023-02-01,A,182.0,1,sunny,holiday,5708.56
2023-01-28,B,272.0,1,sunny,weekend,6370.55
2023-03-18,C,784.0,0,rainy,holiday,14825.42
2023-01-01,A,,0,rainy,weekday,18076.31
2023-02-25,A,169.0,1,,weekday,3299.05
2023-02-04,C,934.0,0,snowy,weekend,18395.13
2023-04-22,B,105.0,1,sunny,,1797.46
2023-01-30,A,895.0,1,,weekday,22155.05
2023-02-23,C,294.0,,rainy,weekday,5434.88
2023-02-05,B,624.0,1,snowy,weekend,14717.31
2023-03-21,A,162.0,1,,holiday,3748.25
2023-02-27,A,112.0,0,snowy,weekday,2663.78
2023-03-24,C,860.0,,,weekend,19049.83
2023-03-06,C,304.0,1,snowy,,7939.25
2023-03-10,B,996.0,0,snowy,,17526.1
2023-05-08,C,864.0,1,sunny,,20481.12
2023-02-20,C,139.0,0,snowy,weekend,2829.15
2023-01-22,B,264.0,0,rainy,weekday,
2023-04-17,C,130.0,0,sunny,holiday,3273.94
2023-04-19,B,628.0,1,snowy,weekday,15510.2
2023-04-26,B,748.0,1,rainy,holiday,19657.26
2023-04-11,B,976.0,1,rainy,weekday,25173.59
2023-04-10,C,931.0,1,,weekday,24154.56
2023-06-13,B,924.0,1,sunny,weekend,25210.94
2023-03-09,C,776.0,0,sunny,,15607.55
2023-02-05,B,497.0,0,,,9628.47
2023-06-29,C,558.0,0,,,10549.65
2023-06-27,B,892.0,0,,,
2023-06-18,A,322.0,,sunny,weekday,7316.02
2023-05-26,A,733.0,1,rainy,,17221.73
2023-01-22,A,177.0,0,rainy,weekday,3010.9
2023-03-07,B,924.0,0,snowy,holiday,17274.42
2023-01-21,C,938.0,,sunny,weekday,19272.04
2023-04-10,B,699.0,0,sunny,weekday,12911.59
2023-05-08,B,724.0,1,,holiday,
2023-02-13,B,711.0,0,sunny,weekday,14503.25
2023-04-13,B,914.0,1,sunny,,22711.09
2023-02-16,C,983.0,,rainy,weekend,20813.11
2023-02-08,B,527.0,1,sunny,weekday,14765.06
2023-01-29,A,524.0,1,rainy,weekday,10443.84
2023-02-23,A,486.0,1,rainy,holiday,11142.79
2023-03-31,A,338.0,1,sunny,holiday,9938.14
2023-03-26,B,957.0,0,rainy,weekend,20781.11
2023-01-17,C,722.0,0,,,13078.31
2023-03-21,C,189.0,,rainy,weekday,3991.42
2023-06-08,C,484.0,0,sunny,,7934.51
2023-03-14,B,238.0,0,,,2907.03
2023-02-18,C,746.0,1,,weekday,20718.56
2023-04-11,A,623.0,,sunny,weekend,13491.25
2023-01-02,C,343.0,1,snowy,weekday,6333.61
2023-06-25,B,604.0,1,rainy,holiday,15553.89
2023-05-22,B,521.0,1,rainy,weekday,11631.91
2023-02-28,C,281.0,1,snowy,weekend,6235.06
2023-04-07,B,294.0,1,,weekend,7388.5
2023-04-09,C,973.0,,snowy,,17704.03
2023-04-13,C,733.0,1,sunny,weekday,18774.33
2023-06-28,A,152.0,0,snowy,,2118.43
2023-01-02,B,967.0,1,,,23437.89
2023-02-10,A,784.0,1,sunny,weekend,21004.57
2023-05-03,B,278.0,0,sunny,weekday,4909.19
2023-03-23,C,392.0,0,sunny,holiday,7899.77
2023-05-24,B,474.0,,rainy,,9106.35
2023-05-12,C,158.0,0,rainy,weekday,3031.03
2023-05-20,B,153.0,1,sunny,,3380.79
2023-01-29,A,868.0,0,snowy,weekday,16571.08
2023-05-15,A,344.0,1,rainy,weekday,8639.18
2023-01-14,C,248.0,1,,holiday,9039.9
2023-01-12,A,895.0,1,rainy,weekend,22071.3
2023-04-09,C,467.0,0,snowy,weekday,9040.77
2023-05-13,C,115.0,0,rainy,,3569.82
2023-03-22,C,275.0,,snowy,,4146.25
2023-04-16,B,639.0,1,snowy,holiday,15460.3
2023-02-01,C,505.0,1,rainy,holiday,14474.56
2023-03-15,A,566.0,1,snowy,holiday,14675.09
2023-06-20,B,979.0,1,snowy,,22006.92
2023-03-22,A,228.0,1,,,4318.39
2023-03-10,C,322.0,1,sunny,weekend,7089.66
2023-02-14,C,983.0,1,sunny,holiday,26534.0
2023-04-16,A,343.0,0,rainy,weekday,5754.33
2023-05-17,B,525.0,0,snowy,weekend,9185.94
2023-06-26,A,453.0,1,rainy,weekday,9017.49
2023-06-10,C,849.0,0,rainy,weekday,14842.29
2023-04-10,B,843.0,1,sunny,holiday,22213.3
2023-05-26,C,425.0,1,snowy,weekend,10151.52
2023-01-09,C,703.0,0,rainy,weekend,13681.68
2023-03-03,A,102.0,1,rainy,weekday,2478.04
2023-01-29,C,578.0,0,sunny,weekday,11574.99
2023-05-05,A,180.0,1,sunny,weekday,2799.42
2023-04-24,B,143.0,0,sunny,weekend,4119.91
2023-06-02,C,,,rainy,,5522.39
2023-05-23,C,635.0,0,snowy,weekday,11468.46
2023-05-14,B,198.0,1,sunny,weekday,4420.57
2023-04-30,A,496.0,1,sunny,weekday,13760.14
2023-06-19,C,979.0,0,snowy,,16707.79
2023-06-06,B,270.0,1,rainy,,7342.66
2023-03-20,C,247.0,,rainy,weekday,3867.81
2023-04-03,A,222.0,0,snowy,holiday,5698.79
2023-01-04,A,211.0,0,sunny,weekend,4918.82
2023-03-23,A,229.0,0,,holiday,6022.63
2023-06-26,A,167.0,0,snowy,,3196.87
2023-06-21,B,958.0,,,weekday,19606.96
2023-03-16,C,927.0,0,rainy,weekend,18524.79
2023-01-14,B,828.0,1,rainy,weekday,18699.3
2023-05-11,A,999.0,0,,,21074.15
2023-04-24,A,991.0,0,sunny,weekend,20531.77
2023-03-03,A,,0,,weekend,14949.43
2023-04-16,A,756.0,0,sunny,holiday,14886.71
2023-03-05,C,996.0,1,snowy,weekday,22250.32
2023-04-12,A,644.0,0,rainy,holiday,13874.59
2023-06-22,C,385.0,1,rainy,holiday,11861.63
2023-04-16,A,104.0,1,,holiday,2788.64
2023-01-20,C,217.0,0,snowy,holiday,3957.51
2023-02-27,C,751.0,0,,,14361.02
2023-04-22,A,329.0,0,,weekday,5945.74
2023-02-26,B,259.0,0,,holiday,7662.28
2023-04-29,B,393.0,1,sunny,,8760.28
2023-04-07,B,860.0,1,rainy,,20031.35
2023-04-02,B,884.0,,rainy,weekend,19055.72
2023-02-21,B,285.0,1,,weekend,8691.56
2023-02-06,A,976.0,0,sunny,weekday,21836.08
2023-01-08,A,651.0,0,rainy,,13388.23
2023-02-13,A,323.0,,sunny,weekday,6704.98
2023-04-08,A,251.0,1,snowy,,6205.29
2023-05-13,A,239.0,0,sunny,holiday,4145.18
2023-04-28,A,466.0,0,sunny,holiday,10141.65
2023-03-10,C,227.0,0,snowy,weekday,3217.15
2023-06-08,C,450.0,1,rainy,holiday,13250.57
2023-02-14,A,246.0,1,rainy,holiday,4892.03
2023-05-17,A,384.0,0,sunny,weekend,
2023-02-01,C,568.0,0,sunny,holiday,11341.16
2023-02-02,C,317.0,0,snowy,weekend,6944.47
2023-05-06,A,535.0,0,snowy,weekday,9782.96
2023-03-08,C,831.0,1,rainy,,19707.98
2023-01-30,B,244.0,1,rainy,weekend,4906.26
2023-04-24,B,940.0,0,snowy,weekend,19113.66
2023-01-29,B,376.0,1,sunny,weekend,8894.58
2023-05-11,C,853.0,0,snowy,,14989.49
2023-01-30,A,159.0,1,rainy,,3772.19
2023-05-17,A,709.0,1,sunny,,18262.16
2023-06-03,A,942.0,0,,holiday,20406.94
2023-05-10,C,474.0,1,,weekend,13951.25
2023-03-03,C,503.0,0,snowy,,9103.95
2023-01-03,B,980.0,0,rainy,weekday,20202.89
2023-06-23,C,792.0,0,sunny,,14920.07
2023-03-09,B,213.0,0,,weekday,4788.06
2023-01-25,B,594.0,1,sunny,weekday,14111.05
2023-06-28,A,714.0,0,sunny,weekend,14830.07
2023-05-21,C,435.0,1,sunny,weekend,10019.81
2023-02-13,A,930.0,,sunny,weekend,20973.55
2023-06-12,A,668.0,0,snowy,holiday,14586.92
2023-02-24,C,384.0,0,sunny,weekday,8905.89
2023-05-17,C,228.0,0,,weekday,5521.67
2023-05-10,B,991.0,0,,weekend,23694.13
2023-02-10,B,414.0,0,snowy,weekday,7642.38
2023-06-21,B,697.0,1,,weekday,19111.29
2023-03-05,B,811.0,0,sunny,holiday,17831.15
2023-01-31,A,170.0,1,,weekday,4860.27
2023-02-16,A,444.0,0,rainy,weekend,9679.21
2023-05-10,C,197.0,0,sunny,weekday,2127.05
2023-04-06,B,399.0,0,snowy,weekday,7080.57
2023-03-18,B,275.0,0,rainy,holiday,5515.69
2023-04-20,B,844.0,0,,weekday,16855.01
2023-03-10,A,983.0,1,rainy,weekend,23797.47
2023-02-27,C,174.0,1,,,4515.3
2023-04-16,A,242.0,0,,weekday,5196.9
2023-02-13,C,122.0,1,,weekday,2045.37
2023-03-15,C,280.0,0,snowy,holiday,5581.16
2023-02-25,A,144.0,0,rainy,weekday,2500.11
2023-06-20,A,568.0,1,snowy,weekday,13864.94
2023-05-07,C,191.0,,,weekday,4398.67
2023-06-11,A,,1,sunny,holiday,9273.77
2023-01-30,A,133.0,0,sunny,weekday,3637.85
2023-03-12,C,777.0,,snowy,weekday,13939.75
2023-04-28,C,681.0,1,sunny,weekend,17942.57
2023-02-24,B,463.0,1,rainy,weekday,10118.7
2023-03-08,A,807.0,,sunny,weekday,16342.22
2023-05-21,C,232.0,1,sunny,weekend,7081.95
2023-01-03,A,858.0,1,,holiday,23330.33
2023-01-26,A,481.0,1,rainy,,12925.17
2023-02-26,C,779.0,0,rainy,weekend,16441.86
2023-05-06,B,376.0,1,sunny,,8565.59
2023-06-01,,255.0,0,,weekday,5361.43
2023-02-22,C,486.0,,sunny,weekday,8343.35
2023-02-12,A,634.0,1,sunny,weekday,14883.73
2023-02-18,B,299.0,1,snowy,weekday,5161.25
2023-02-11,C,374.0,0,,holiday,6461.33
2023-01-11,A,600.0,1,snowy,,13233.33
2023-04-13,C,558.0,0,sunny,weekday,10970.16
2023-04-08,A,149.0,1,sunny,weekday,3952.2
2023-05-26,C,797.0,1,,weekday,19028.53
2023-03-26,B,631.0,0,rainy,weekday,12781.06
2023-04-10,C,727.0,0,sunny,holiday,15758.91
2023-04-14,A,191.0,1,sunny,weekday,5085.22
2023-06-29,C,960.0,0,snowy,weekday,14380.31
2023-02-15,B,555.0,0,snowy,holiday,10991.99
2023-02-13,B,438.0,0,,weekday,9547.15
2023-01-22,B,152.0,0,snowy,weekday,687.29
2023-04-24,B,595.0,1,rainy,weekday,14162.57
2023-05-05,A,734.0,,sunny,,13890.89
2023-05-04,C,952.0,1,snowy,weekday,22806.57
2023-01-30,B,949.0,0,rainy,weekend,17648.6
2023-01-08,C,876.0,1,sunny,weekday,24061.12
2023-04-08,A,103.0,1,sunny,,3867.27
2023-02-26,C,780.0,1,rainy,weekend,19564.55
2023-04-21,C,380.0,0,sunny,weekday,6164.42
2023-03-14,B,389.0,0,rainy,holiday,7650.64
2023-04-25,B,172.0,1,rainy,,4736.89
2023-01-20,A,236.0,0,snowy,holiday,4781.99
2023-01-25,C,949.0,1,,holiday,24889.16
2023-01-19,A,867.0,1,rainy,weekday,21643.4
2023-01-05,A,752.0,0,snowy,weekend,14122.04
2023-03-16,A,492.0,1,sunny,weekday,12582.71
2023-05-08,B,307.0,1,snowy,weekday,7802.81
2023-03-13,B,359.0,0,rainy,,7659.14
2023-06-04,C,362.0,0,snowy,holiday,8236.81
2023-02-09,C,882.0,0,,,18338.62
2023-01-26,C,604.0,0,sunny,weekday,11410.36
2023-01-27,B,649.0,0,snowy,holiday,12808.32
2023-03-24,B,302.0,0,sunny,weekday,7389.57
2023-05-08,A,835.0,0,rainy,weekday,14583.52
2023-06-27,B,446.0,1,,weekday,10021.98
2023-06-19,A,151.0,0,,,3561.23
2023-06-06,A,,0,snowy,,12374.79
2023-06-16,B,455.0,0,sunny,weekend,7795.81
2023-06-18,,822.0,0,sunny,weekday,17138.96
2023-02-02,A,618.0,,snowy,weekday,11531.63
2023-04-07,C,462.0,1,snowy,,12765.92
2023-04-21,A,144.0,1,snowy,weekday,3414.38
2023-01-16,B,926.0,1,snowy,weekday,22743.03
2023-01-23,B,477.0,1,,weekday,12908.61
2023-05-15,A,888.0,,snowy,holiday,15719.27
2023-01-26,C,511.0,0,sunny,holiday,11275.65
2023-04-06,B,870.0,1,rainy,weekend,21631.55
2023-01-12,B,241.0,1,sunny,holiday,6529.54
2023-03-13,C,357.0,,snowy,weekday,5648.17
2023-05-13,A,896.0,0,,weekday,18721.9
2023-04-16,B,136.0,1,snowy,holiday,3025.24
2023-04-27,A,144.0,0,rainy,weekday,3853.08
2023-06-26,A,731.0,,snowy,weekday,14084.05
2023-01-26,A,145.0,1,rainy,,3216.88
2023-05-13,A,751.0,1,snowy,,16351.57
2023-01-22,B,664.0,1,,holiday,17645.79
2023-01-13,C,400.0,1,sunny,,10026.95
2023-06-05,B,387.0,1,rainy,weekday,9497.34
2023-06-10,C,885.0,1,sunny,weekday,21676.89
2023-04-17,A,368.0,1,snowy,,7906.52
2023-01-23,C,999.0,0,sunny,weekday,20265.21
2023-04-07,A,890.0,0,,,18833.11
2023-01-18,B,161.0,0,,weekday,3463.26
2023-04-27,B,665.0,,sunny,,13272.12
2023-01-30,C,680.0,0,sunny,weekday,13837.14
2023-01-26,A,341.0,1,,weekday,6729.1
2023-05-24,A,881.0,0,rainy,,16518.81
2023-02-08,C,863.0,1,rainy,weekend,20267.55
2023-06-10,A,453.0,0,,weekday,8514.78
2023-06-03,A,895.0,1,,weekend,22533.13
2023-06-25,A,962.0,0,rainy,weekday,17395.97
2023-06-15,B,170.0,1,sunny,weekday,3264.93
2023-05-10,B,934.0,1,sunny,,25675.34
2023-04-23,B,512.0,1,snowy,weekday,11469.18
2023-05-14,A,711.0,1,rainy,weekday,18030.43
2023-02-15,B,160.0,,,holiday,4356.72
2023-02-19,A,714.0,1,snowy,weekday,16684.61
2023-06-15,A,551.0,0,sunny,weekday,11563.78
2023-04-16,C,492.0,0,rainy,weekend,11896.15
2023-05-26,A,730.0,0,snowy,weekend,14201.01
2023-06-04,B,628.0,0,sunny,,10779.58
2023-06-18,B,404.0,1,,holiday,10918.38
2023-03-13,A,290.0,,sunny,weekend,4991.4
2023-03-15,B,823.0,1,sunny,weekend,20133.75
2023-01-17,A,177.0,1,rainy,weekday,4613.82
2023-06-06,C,657.0,0,,weekday,11065.69
2023-03-11,A,704.0,0,rainy,weekday,13479.21
2023-05-30,A,988.0,1,,,23052.46
2023-01-06,C,624.0,0,snowy,weekday,11074.11
2023-01-26,B,839.0,1,sunny,weekend,22839.13
2023-06-16,C,400.0,0,rainy,weekday,6979.65
2023-05-20,C,116.0,1,,weekday,1717.37
2023-04-09,A,914.0,1,rainy,holiday,23522.35
2023-05-22,A,673.0,1,sunny,holiday,19188.72
2023-01-22,C,533.0,1,sunny,holiday,14991.26
2023-02-20,B,142.0,0,snowy,weekday,2491.51
2023-05-31,C,167.0,0,,weekday,2503.35
2023-06-25,B,479.0,0,,weekday,9173.05
2023-04-14,C,311.0,0,snowy,weekend,6529.65
2023-06-27,C,302.0,0,snowy,weekday,5315.65
2023-03-30,B,825.0,1,,holiday,22953.74
2023-05-21,C,208.0,0,,holiday,4179.81
2023-05-18,A,383.0,,rainy,weekday,6203.36
2023-01-09,C,705.0,,,,16102.58
2023-03-20,A,324.0,1,rainy,holiday,9283.94
2023-02-21,B,836.0,,rainy,holiday,17762.18
2023-05-10,B,850.0,1,rainy,,20031.33
2023-06-02,A,217.0,1,rainy,weekday,6504.35
2023-01-13,C,702.0,1,sunny,holiday,18428.85
2023-02-20,A,439.0,1,snowy,weekday,10480.33
2023-02-03,A,900.0,0,snowy,weekday,16234.02
2023-02-04,B,380.0,0,,weekday,7337.49
2023-05-11,A,590.0,1,snowy,holiday,14327.82
2023-04-30,C,118.0,0,snowy,weekday,3299.25
2023-03-11,,274.0,,sunny,weekday,3608.75
2023-06-25,B,568.0,1,rainy,weekday,15071.91
2023-05-27,C,717.0,0,rainy,weekday,14595.62
2023-03-08,B,900.0,0,rainy,holiday,18849.08
2023-04-13,A,859.0,0,snowy,holiday,16773.49
2023-03-14,A,934.0,0,snowy,,16802.53
2023-04-26,B,241.0,0,,weekend,5569.85
2023-05-13,B,562.0,,sunny,,12474.41
2023-03-08,C,397.0,0,sunny,weekday,8423.9
2023-05-19,B,569.0,1,,weekday,14502.96
2023-05-01,B,804.0,0,,holiday,17717.11
2023-04-04,A,962.0,,,weekend,18266.63
2023-05-09,A,914.0,1,rainy,,20130.49
2023-04-01,B,902.0,1,rainy,weekend,23591.23
2023-04-02,B,472.0,1,rainy,holiday,12824.61
2023-03-04,A,567.0,1,rainy,weekday,14252.27
2023-01-29,C,537.0,0,,holiday,12703.92
2023-01-12,C,943.0,0,,holiday,21420.38
2023-03-18,C,819.0,0,,weekend,18111.26
2023-02-10,C,542.0,1,rainy,weekday,12059.64
2023-05-10,A,555.0,0,rainy,weekday,11083.0
2023-02-06,B,347.0,1,snowy,weekday,8215.09
2023-06-22,C,241.0,0,,weekday,6143.0
2023-06-25,A,501.0,0,sunny,weekend,6720.48
2023-01-24,B,995.0,,sunny,weekend,23404.4
2023-04-09,C,922.0,,snowy,weekday,17358.75
2023-05-30,B,321.0,,rainy,,6342.43
2023-04-10,C,836.0,1,,weekend,20944.7
2023-05-19,B,965.0,0,rainy,weekday,18057.92
2023-02-27,C,283.0,1,rainy,,7050.77
2023-06-23,C,463.0,0,sunny,holiday,12023.46
2023-01-29,B,916.0,0,sunny,weekday,19845.68
2023-06-12,B,287.0,0,,weekday,6358.7
2023-05-23,B,212.0,1,,weekend,6332.24
2023-03-01,A,280.0,0,rainy,weekday,5508.9
2023-04-05,A,298.0,1,rainy,,6112.38
2023-02-11,B,169.0,0,snowy,weekday,2337.58
2023-02-12,A,697.0,0,rainy,weekday,14159.37
2023-03-15,C,584.0,0,snowy,holiday,12262.82
2023-06-26,B,498.0,0,rainy,,8876.46
2023-06-09,A,650.0,,rainy,,11631.51
2023-03-05,B,742.0,,rainy,,14712.6
2023-01-02,C,109.0,0,,weekday,1878.94
2023-06-01,C,102.0,,,holiday,1374.87
2023-03-07,A,577.0,1,,weekday,14766.94
2023-06-15,C,913.0,0,snowy,weekday,17042.64
2023-01-31,B,761.0,1,snowy,weekday,16130.28
2023-04-25,A,166.0,,,weekday,2981.36
2023-01-26,B,804.0,0,snowy,weekday,15130.12
2023-01-29,B,196.0,0,,holiday,6043.92
2023-03-19,B,630.0,0,sunny,weekday,12892.25
2023-01-25,C,417.0,0,,weekday,7830.48
2023-02-17,B,197.0,0,sunny,,3110.22
2023-03-06,C,156.0,1,rainy,weekday,3703.12
2023-03-08,B,962.0,1,snowy,weekend,22691.08
2023-03-31,C,206.0,0,snowy,holiday,1942.02
2023-05-26,C,187.0,0,,holiday,2248.05
2023-05-17,C,752.0,1,rainy,weekend,16474.84
2023-02-07,B,755.0,0,rainy,,14358.96
2023-03-28,B,470.0,1,rainy,weekend,12770.34
2023-05-29,C,474.0,,rainy,weekend,10365.41
2023-03-06,B,151.0,,snowy,,1566.39
2023-05-29,C,823.0,1,,weekend,20641.08
2023-01-27,B,140.0,0,,,1498.05
2023-04-16,C,915.0,0,sunny,weekday,18388.96
2023-05-03,C,190.0,1,snowy,,5107.68
2023-02-13,A,138.0,,sunny,weekday,3897.53
2023-04-10,B,112.0,0,rainy,weekday,1482.3
2023-01-28,B,999.0,0,,weekend,21094.87
2023-06-22,A,707.0,1,sunny,weekday,16930.82
2023-01-17,C,720.0,0,snowy,,12980.74
2023-05-07,C,203.0,0,,weekday,3425.69
2023-05-03,A,965.0,,snowy,,16866.31
2023-06-17,A,842.0,0,,holiday,17069.59
2023-05-11,C,142.0,0,snowy,weekend,-157.07
2023-03-17,B,308.0,1,snowy,weekday,6586.31
2023-02-15,A,699.0,1,,weekend,18704.45
2023-06-07,A,704.0,0,snowy,holiday,14141.21
2023-03-10,A,785.0,0,snowy,weekday,12782.93
2023-05-17,A,575.0,1,rainy,holiday,12663.99
2023-03-26,A,737.0,1,,weekday,18345.24
2023-01-11,A,208.0,0,sunny,weekend,3150.42
2023-03-10,C,658.0,0,,weekend,13345.11
2023-04-09,C,313.0,1,,weekend,6988.78
2023-04-01,A,,1,rainy,,15218.06
2023-06-08,C,792.0,1,sunny,weekday,20970.46
2023-06-10,B,508.0,1,sunny,,13159.91
2023-06-16,B,652.0,1,sunny,holiday,17902.67
2023-04-04,A,870.0,0,snowy,weekday,16459.73
2023-06-23,B,732.0,1,snowy,weekend,17310.02
2023-06-14,B,176.0,1,snowy,weekend,3800.35
2023-04-25,C,194.0,1,sunny,weekend,6833.4
2023-01-31,C,368.0,0,,weekday,9083.08
2023-01-11,C,460.0,1,,holiday,11539.91
2023-03-28,C,629.0,1,sunny,,15997.72
2023-05-01,B,904.0,0,sunny,holiday,20046.06
2023-05-10,A,782.0,1,rainy,weekday,19392.21
2023-04-15,C,261.0,1,snowy,weekday,4919.38
2023-01-27,B,564.0,1,snowy,holiday,15222.2
2023-01-02,C,922.0,0,snowy,weekday,15763.71
2023-04-13,B,663.0,0,rainy,weekday,12468.92
2023-04-11,C,647.0,1,rainy,weekend,15000.98
2023-01-21,A,286.0,1,rainy,,6284.27
2023-02-27,,981.0,1,sunny,weekday,23490.17
2023-05-13,A,859.0,1,rainy,,19494.02
2023-06-29,C,151.0,0,,weekend,3981.87
2023-06-22,C,587.0,1,sunny,holiday,16094.33
2023-03-26,C,630.0,,sunny,weekend,15323.86
2023-04-03,B,495.0,1,snowy,,10941.08
2023-01-20,B,191.0,,snowy,weekday,2730.78
2023-03-02,A,750.0,1,rainy,holiday,19045.89
2023-02-07,A,915.0,1,,weekday,22720.62
2023-05-28,B,456.0,0,sunny,weekday,9431.93
2023-01-25,A,831.0,0,sunny,weekend,17030.65
2023-05-10,A,710.0,0,sunny,,12911.5
2023-05-01,B,847.0,1,snowy,,19897.82
2023-06-09,B,818.0,0,snowy,,15821.0
2023-01-26,B,243.0,1,,weekend,5931.64
2023-06-18,B,298.0,,snowy,holiday,7371.48
2023-03-08,C,914.0,1,,weekday,22345.2
2023-01-01,B,422.0,0,snowy,weekday,8534.3
2023-02-20,A,898.0,,,weekend,17860.78
2023-01-05,C,431.0,1,snowy,,11833.58
2023-01-13,C,363.0,1,snowy,weekday,6584.9
2023-05-27,A,316.0,1,rainy,,6459.74
2023-05-20,C,800.0,,rainy,weekend,18152.44
2023-02-17,A,655.0,1,rainy,,13930.22
2023-06-02,C,533.0,1,,weekend,13731.48
2023-02-26,C,902.0,1,,,22021.59
2023-04-25,A,559.0,1,,weekend,14706.4
2023-02-04,A,800.0,1,,,20254.86
2023-03-17,A,602.0,1,rainy,weekday,14070.68
2023-04-04,A,568.0,0,sunny,weekday,12100.66
2023-01-05,B,805.0,1,snowy,,19383.23
2023-01-22,B,881.0,0,snowy,,15335.1
2023-04-13,A,465.0,1,,weekend,10329.42
2023-06-24,B,871.0,1,rainy,weekend,21047.81
2023-05-11,A,338.0,1,sunny,weekend,9187.36
2023-05-04,A,723.0,0,rainy,holiday,15280.05
2023-02-22,C,680.0,1,snowy,,16093.82
2023-06-08,A,660.0,,,,15063.28
2023-03-10,A,922.0,1,,,23261.66
2023-04-14,A,762.0,1,rainy,,17711.24
2023-06-10,A,850.0,0,,weekend,17086.71
2023-06-27,C,948.0,,sunny,weekend,19712.08
2023-01-16,A,495.0,1,snowy,holiday,13094.01
2023-04-26,C,494.0,0,sunny,weekend,9740.06
2023-03-17,A,726.0,0,rainy,,14360.66
2023-04-19,C,174.0,1,snowy,,2938.91
2023-02-08,B,197.0,0,sunny,weekday,3921.38
2023-03-30,C,482.0,1,sunny,weekend,11025.87
2023-06-23,C,722.0,0,sunny,weekday,13872.37
2023-04-22,A,968.0,1,snowy,,23110.17
2023-02-16,C,469.0,1,snowy,weekend,11326.34
2023-06-21,C,384.0,1,,,9466.67
2023-05-17,A,355.0,1,rainy,weekday,8688.13
2023-05-08,B,929.0,1,,weekday,23739.41
2023-06-27,B,408.0,,rainy,weekday,8060.14
2023-03-18,B,728.0,1,snowy,weekday,16585.61
2023-01-15,C,275.0,1,sunny,weekend,6171.55
2023-02-05,A,327.0,0,,weekend,5314.16
2023-03-04,B,446.0,1,snowy,weekend,11223.49
2023-03-10,B,717.0,0,snowy,weekend,12314.6
2023-06-18,B,441.0,,snowy,weekend,8680.11
2023-03-15,B,995.0,0,,weekend,21953.16
2023-01-24,A,338.0,0,snowy,weekend,5414.18
2023-02-18,B,711.0,0,rainy,weekday,12885.49
2023-05-26,C,787.0,0,rainy,weekday,14807.11
2023-01-07,C,449.0,0,sunny,weekday,8092.9
2023-01-04,A,554.0,1,,,12947.01
2023-03-31,B,540.0,,,holiday,11293.42
2023-03-01,B,860.0,0,,,16429.15
2023-02-24,C,687.0,0,,weekend,14937.59
2023-01-16,A,614.0,1,,holiday,16971.07
2023-01-29,C,180.0,0,snowy,weekday,1938.05
2023-05-31,A,460.0,1,snowy,weekday,11905.3
2023-01-14,A,387.0,0,rainy,weekday,7069.52
2023-03-20,A,107.0,1,,weekend,2736.07
2023-06-26,C,186.0,0,,weekend,3356.48
2023-02-02,A,385.0,0,,weekday,7688.97
2023-06-02,C,498.0,1,rainy,,10966.26
2023-01-21,C,173.0,0,,weekday,2106.51
2023-05-25,B,538.0,,,weekend,10949.15
2023-01-23,C,222.0,1,snowy,weekday,6286.01
2023-02-26,C,476.0,1,rainy,weekday,11839.99
2023-05-22,B,905.0,,snowy,holiday,19125.05
2023-04-03,,242.0,0,sunny,weekday,4264.91
2023-01-20,B,257.0,1,,,5608.51
2023-06-07,A,529.0,0,sunny,weekday,10064.81
2023-01-19,,547.0,1,,,14188.75
2023-04-13,B,509.0,1,sunny,weekday,13745.18
2023-03-18,A,470.0,1,snowy,weekend,10842.49
2023-05-31,B,208.0,0,rainy,,2617.74
2023-02-02,A,945.0,1,sunny,,24599.12
2023-01-18,C,806.0,1,snowy,weekday,19133.89
2023-03-14,A,135.0,,sunny,weekday,3211.4
2023-06-10,A,189.0,1,sunny,,6153.77
2023-06-09,C,514.0,0,rainy,,7945.91
2023-01-17,B,395.0,1,snowy,weekday,8056.4
2023-01-19,A,941.0,1,rainy,weekday,22368.38
2023-03-11,A,812.0,0,,holiday,16700.51
2023-04-30,C,145.0,0,rainy,weekday,3626.52
2023-04-11,C,587.0,1,rainy,,12823.93
2023-02-03,C,718.0,1,sunny,weekday,19294.57
2023-03-25,C,269.0,0,sunny,,4531.04
2023-06-02,B,245.0,,sunny,holiday,6929.74
2023-03-15,A,967.0,1,snowy,holiday,23117.24
2023-03-29,A,519.0,,rainy,,7616.5
2023-03-26,A,789.0,0,,weekday,15921.17
2023-01-11,,672.0,1,sunny,weekend,18355.14
2023-04-01,B,102.0,0,,,1002.15
2023-05-24,A,693.0,1,rainy,holiday,19761.03
2023-05-07,B,362.0,0,rainy,weekday,8178.17
